gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20,gene21,gene22,gene23,gene24,gene25,gene26,gene27,gene28,gene29,gene30,gene31,gene32,gene33,gene34,gene35,gene36,gene37,gene38,gene39,gene40,gene41,gene42,gene43,gene44,gene45,gene46,gene47,gene48,gene49,gene50,gene51,gene52,gene53,gene54,gene55,gene56,gene57,gene58,gene59,gene60,gene61,gene62,gene63,gene64,gene65,gene66,gene67,gene68,gene69,gene70,gene71,gene72,gene73,gene74,gene75,gene76,gene77,gene78,gene79,gene80,gene81,gene82,gene83,gene84,gene85,gene86,gene87,gene88,gene89,gene90,gene91,gene92,gene93,gene94,gene95,gene96,gene97,gene98,gene99,gene100,is_hypertension
1.9881,0.86658,0.50659,1.8104,-0.303,1.7,-0.58292,0.12516,1.1694,0.24916,0.058097,0.5016,2.3724,0.25679,-0.80134,-0.41057,-0.11277,0.28879,-2.0654,-0.71161,-0.8263,0.56448,-0.0022005,0.36019,-0.075759,2.8032,1.5863,-1.9374,-1.6119,0.47708,-0.3775,0.86844,-1.3733,1.432,3.728,1.2917,-1.1111,0.24241,1.2871,1.9284,-1.2427,0.42671,1.4992,-1.1093,2.2695,1.7062,-0.39423,0.8269,1.1548,1.7976,1.5766,0.58818,0.67176,-0.090816,-1.8738,1.1799,-0.26724,-0.55786,0.47145,0.50133,1.4092,1.6173,-3.0796,-0.42013,1.1054,0.28416,0.021113,-0.28581,-0.38615,1.4156,0.87677,1.7469,-0.53502,-0.77902,1.2217,-0.89822,0.48469,-0.16923,0.63949,-1.2419,0.44643,1.6034,1.1446,-0.24574,0.61445,0.32601,0.30184,-0.56581,-0.68025,-2.0854,0.68528,-0.56458,-0.86358,1.8338,-0.11763,0.41488,-0.50569,-1.2581,0.25311,0.94653,1
-0.0022994,0.22179,0.041778,-0.64615,0.051738,0.83987,2.0901,2.9493,2.0655,0.11788,-0.16735,-0.053929,0.49029,0.26631,0.46939,3.0855,0.96528,0.68242,1.2431,0.81322,-0.26228,1.5657,-0.08997,1.5642,0.60968,1.1317,-0.1377,-1.6264,1.6756,0.81155,1.2129,-0.12294,1.1539,1.0107,1.1727,-1.0569,0.097638,-1.1666,2.0662,2.8473,1.1798,-1.7872,1.0174,0.85675,1.2886,-0.16796,1.6634,-4.0511,1.3053,0.071417,2.0807,0.99332,2.5289,0.083708,-0.15644,1.0434,1.0264,1.5662,-0.3434,-1.2078,-0.51636,1.0849,1.9405,1.6734,1.1735,3.1866,1.1467,-0.53442,-1.4009,-0.50305,-1.0787,-1.0525,0.54065,-1.9693,0.7539,0.90638,-0.015979,-0.44327,1.0294,-1.2895,3.9426,2.4878,0.55255,0.01337,0.22289,-0.51314,1.3514,0.33402,3.3977,4.0748,0.38597,-0.85898,4.1633,0.096845,0.37676,1.2292,1.2711,-2.541,0.83903,0.27155,1
-1.1822,1.3594,-0.16752,-0.35339,-0.17439,1.6752,1.1682,1.964,-1.1225,0.85468,0.079067,0.060184,0.23162,-1.8969,-0.15343,2.3112,0.26839,-0.45657,1.2171,0.94902,-0.44841,0.018154,0.7495,2.3962,0.56222,1.2,-1.3659,0.78538,-0.83996,1.6147,0.4256,-0.95347,-0.12206,0.73128,0.67696,-0.6822,0.86334,-0.029684,0.082582,3.0839,-0.40245,-0.33999,-0.84627,0.14196,-0.10699,0.54978,-0.01048,0.66965,0.022593,1.1261,-0.016226,-0.055044,0.63085,0.93024,0.11527,-0.82532,0.17265,-0.86304,1.36,-0.14506,0.2241,0.91289,0.084796,0.9803,-1.5891,2.6637,-0.63205,-0.061321,-0.55214,-0.46389,-0.53663,-0.47039,-0.25834,0.64359,-0.52197,-0.27002,0.63841,0.27633,-0.068328,0.29496,-1.218,0.76543,0.020893,-0.67729,0.017236,1.1298,-0.72586,-1.3693,0.37867,0.42013,-0.39521,0.91515,2.0091,0.55276,-0.48512,0.058358,-1.3815,0.30601,-0.0026467,0.19468,1
-0.023698,0.77831,-0.36197,-1.5503,-0.68371,0.62656,0.19494,-0.25929,-0.98202,-0.96832,0.22295,-0.78467,-0.96117,0.16217,-1.7149,-1.0303,0.11337,-1.5282,-0.26925,0.17721,-0.11751,0.28788,-0.30897,0.89144,1.0137,-1.6293,0.51905,0.59674,-0.031311,-0.46141,-0.68075,-0.77192,-0.91928,-0.28749,-0.77774,0.25842,-1.025,-0.33282,-0.1486,0.16363,-3.5826,0.852,-0.33051,0.46086,-1.4531,0.99608,-0.37427,0.24619,-0.24774,0.87821,-1.4851,0.62398,1.7918,-0.56324,-0.64279,-0.59913,-1.5731,-1.6996,-0.26393,1.1574,-4.034,1.5287,-1.3419,-0.41994,1.0706,-0.42705,0.65147,-1.5742,0.1846,-1.4797,1.1229,-0.39594,0.64816,0.41333,0.98511,0.5922,0.03555,-2.492,-0.13859,-0.033051,-0.47265,-0.75164,-2.4614,-0.095873,1.4095,-0.46523,-0.72307,1.1588,-0.90961,-1.7058,0.77841,0.76924,0.80298,0.70367,-1.0042,-1.0989,0.22178,0.53053,-0.43002,-0.87666,0
-0.2198,0.29222,1.2015,-0.21407,1.1731,0.85747,-0.21776,0.07295,0.84988,0.62739,1.5687,1.4023,0.33817,0.37361,-0.40221,0.36035,-0.9979,-0.18295,-0.7238,0.34222,-0.17015,0.34292,1.7081,0.5253,0.68962,-0.22898,-0.19912,0.98238,-1.3312,0.15867,1.8467,1.5033,0.36847,-0.21622,-1.0951,-0.38957,-0.64774,0.66222,-1.2041,-0.13754,0.090142,-1.9789,1.349,-0.15369,0.074929,1.8455,-0.13854,0.43495,0.37344,-0.19902,1.3938,0.48366,-0.36128,0.32814,0.26255,-0.33442,-0.19894,1.1687,-1.7171,0.81766,-3.6451,0.49915,-0.047563,-1.2531,1.4716,0.56164,-0.099031,0.28164,-0.40691,1.075,0.090122,-0.12917,0.025517,0.14844,0.38598,-0.58263,1.2351,-0.65131,-0.93346,1.7699,0.7195,0.34108,-0.53887,-1.2063,-0.13191,-0.54215,-0.015226,0.43516,1.1397,0.80492,-0.88017,-0.075036,0.44635,0.15135,2.4425,-0.13415,0.011145,0.031221,0.77548,-0.77855,0
-1.7865,-0.72774,-2.0474,-0.81926,-1.6625,-0.29629,-1.7788,0.15193,-0.96264,-1.7522,-0.92784,0.68453,-1.8612,1.8425,-1.77,-0.45717,-0.58992,-2.2942,5.2849,0.55375,-3.6335,3.2339,-0.022452,0.34605,-0.68135,1.2227,-3.5813,1.9657,-0.96394,-0.066638,0.018462,-1.0949,0.016421,-0.89198,-0.72269,-1.1571,-2.6988,2.0742,-1.1698,0.034471,-1.62,-0.52726,-2.2277,-2.1703,-0.3202,3.1238,-1.5056,-1.0551,0.076118,2.5191,0.59922,-0.069759,-2.492,-1.5139,-0.4967,0.29705,-1.9147,-1.2833,-1.3525,-1.4278,-0.81261,-0.97678,-2.6389,-1.4341,1.8636,-0.86307,-1.4386,-1.2102,5.1378,-1.4656,-0.98457,-1.0114,-0.0098676,0.16407,-0.59776,-1.8959,-2.4017,0.18641,-1.2009,-0.43094,-0.293,-0.85119,-1.498,1.5395,-0.043492,-0.13711,0.17,2.3833,-1.1282,0.059742,-2.6969,-0.51435,-2.0784,1.3267,-2.6232,-1.0831,-0.38264,-0.21992,-1.6381,2.0544,0
-0.31963,0.39533,-0.42125,-0.90276,-0.56139,-0.15679,-0.61285,-0.03221,-0.34995,-0.59713,-0.9605,0.099057,-0.37704,1.4652,-1.3099,-0.91815,-0.83125,0.24434,-0.96932,0.1268,-0.27798,-0.0054658,0.13814,1.1801,1.1938,-0.10491,-0.48231,0.407,-0.40754,-0.060809,-0.35948,-0.92788,-0.45994,0.011711,-1.7022,-0.78146,0.23647,1.1077,-0.51893,0.12081,-1.3039,0.75796,0.0039096,-0.86734,-0.6012,0.22684,0.27159,-0.27698,0.13302,-1.5181,-0.075681,0.25929,-0.049436,0.23973,0.0097748,-0.2171,0.21918,-0.54441,-0.045563,-0.2133,0.14419,0.22287,-0.50313,0.52317,-0.83094,-1.0265,-0.19874,-0.2261,-0.20146,-0.22118,0.0010726,-0.78183,1.3748,0.39456,0.19081,0.073107,-1.8035,0.066836,0.30226,0.46263,-0.84938,-0.55379,-0.41327,0.46208,0.78084,1.092,0.46355,-0.72726,-0.52766,-1.897,-0.91211,1.0326,-1.0615,1.3399,0.21807,0.087888,1.0073,-0.070551,-1.0373,-0.51408,0
0.34541,0.59952,0.42561,0.32724,2.2398,-0.34408,0.90753,2.8289,1.5922,1.2969,-1.5691,-0.37557,-0.94689,-0.34423,2.0419,0.53843,-0.095285,1.0971,-1.2719,-0.30655,0.62227,-0.86778,-1.1784,-0.98369,1.6765,-0.73531,-1.6534,-0.25235,0.56157,-0.44742,0.37425,0.39483,-1.9093,0.82637,-2.647,0.96835,2.8509,-0.92828,1.4603,0.19071,1.9931,-1.4038,0.30056,-0.023399,-1.6288,-0.18974,1.0376,-1.1446,-0.13259,-1.1214,1.3809,-0.16419,0.15428,1.302,0.29114,-0.87653,1.529,2.1628,0.036163,1.0096,1.0592,0.031884,1.7244,1.0642,1.1226,-0.39875,0.083871,0.76458,-0.087716,-0.061758,-1.2096,0.81072,-1.0551,0.4349,1.0342,0.68448,1.0644,0.91499,-0.55072,-1.779,1.4211,0.6994,1.1122,0.62993,0.24229,-0.54697,1.1598,1.3644,3.7515,3.3073,0.55531,0.37647,1.1251,1.2036,1.0922,1.7658,1.0119,-0.51545,1.2609,-1.5128,0
-0.1786,-0.36602,0.22495,0.99806,1.0092,-0.47674,0.27887,-0.3257,0.56742,1.0526,-0.17532,1.1831,1.1886,1.3309,0.13787,0.67328,1.4787,0.41058,1.7028,0.35183,1.0932,-0.28622,1.0811,-1.2139,1.2851,0.0037832,-0.80572,-1.4689,1.4477,-1.0746,0.46891,-0.77016,1.4024,-1.1635,-1.2427,0.12119,0.27227,1.1861,0.83102,-1.2511,0.90512,1.6093,-0.75494,-0.071577,0.27408,0.80356,-0.49222,0.61097,-0.03759,-0.62681,-0.99594,-0.18719,-1.1781,-0.66302,-0.023765,0.35558,1.3328,-0.39518,-1.0606,2.2912,-0.15339,-0.15761,-0.46245,2.0794,0.22413,-1.1487,0.69037,-0.22341,1.1177,-1.1457,-0.34713,1.1784,0.016871,0.18658,0.57779,-0.84207,-0.65214,-1.4363,0.25943,-2.92E-05,-1.5315,-1.4181,-0.29553,0.37485,2.5101,-0.12367,-3.5163,1.9725,-0.20503,0.094278,0.74801,-1.2521,-0.43202,1.5523,-1.0318,0.40082,0.89033,-0.17798,-1.078,2.0724,0
-0.3958,-1.6522,0.67389,-0.091578,-0.53243,0.61892,0.25233,-1.3031,2.7392,0.75897,1.3165,1.4479,0.52485,0.45517,0.21129,-1.2051,0.39474,-0.33344,-0.01149,0.3991,-1.7586,-0.74279,0.097549,1.1687,-0.16827,0.22223,0.013044,1.2069,-1.0291,-0.72293,-0.26086,-0.43854,0.39771,-0.68377,-0.28434,0.88229,-1.2986,0.30633,-1.2421,-0.074134,0.09479,-0.046304,0.27293,0.42499,-2.4498,-0.31485,0.1042,-0.072474,0.83284,-1.1158,-1.7361,0.70938,1.4873,0.31813,3.7205,-0.04012,1.1263,0.089587,-0.34668,1.287,0.16968,0.14145,0.72358,-0.47143,0.46675,-1.6779,-0.747,-0.07983,-0.65821,-0.50579,1.1523,0.38175,0.3721,0.52899,-0.59595,-0.55315,0.49964,-0.9083,-1.1546,-0.16785,0.30081,-0.40501,0.28439,-0.11884,0.60012,0.10675,0.1016,1.3238,-0.48338,-0.49442,-0.80071,1.2396,-0.74812,-2.5423,-0.032552,1.252,-0.72043,0.82072,-0.069732,-1.264,0
-0.11544,0.37003,0.12632,0.53926,-0.81914,-0.5405,-0.65133,0.13577,1.376,0.52201,0.92465,-0.4887,0.7158,1.0802,0.38085,-1.2043,1.3205,0.86743,2.2997,0.4779,-1.9908,0.78953,-0.69675,1.3977,1.8465,1.2855,0.2318,0.75382,0.15575,0.74607,-1.444,1.3645,0.44435,1.4235,0.58015,0.16672,-0.54707,-0.8005,-0.14022,0.068083,-0.13523,-0.61923,-0.42338,-0.59283,-0.21131,0.91445,-0.76271,0.26959,0.29092,-1.3731,-1.8294,-0.13191,-0.54724,0.42269,0.23964,-2.5001,1.8806,-0.28549,-1.3684,-3.1232,-0.54597,0.55706,0.72167,0.72601,0.44208,-1.1019,-1.6992,0.36273,-0.29769,1.3309,-0.19361,1.0274,1.3951,0.63205,-0.89675,-0.15449,-0.078443,-0.082742,0.43474,-1.4809,-1.3034,0.94679,-0.082686,1.3278,1.3012,0.755,0.11494,1.9936,0.42649,0.31075,0.97707,0.11753,-2.02,1.158,-0.55456,0.66264,-0.020461,0.086354,-0.96158,0.72221,0
0.74313,-1.0351,0.13058,1.2328,-1.1962,-1.7171,-0.099677,-0.65318,-0.63473,-1.0983,-0.81251,0.67849,-1.331,0.22127,-0.8849,-0.86949,-0.9768,0.078624,0.015773,-0.13212,-0.14494,-0.42966,-1.1653,-0.65953,-0.66488,0.40404,-0.82108,-0.92219,0.095265,-0.89078,-0.98129,-0.48689,-0.65752,-1.2431,0.33369,-0.1106,-0.40608,-0.028433,-1.1839,-0.76287,0.40438,0.008119,-0.69654,-1.6999,-2.3126,-0.20338,0.65507,-0.83934,0.099589,-0.19248,-1.4437,0.065886,-0.78519,-1.3393,-0.020434,0.30053,-0.31427,0.51248,-0.75595,0.92944,-0.17258,0.40096,0.57121,-1.2672,0.11334,-0.90277,-0.1004,0.31446,-0.63742,-0.82802,-0.26733,-1.0085,0.21089,0.23363,0.4661,-0.71775,-1.4332,-0.7985,-0.12853,-1.3995,-0.044135,-1.4629,0.121,-0.052341,-0.68022,0.67412,-0.81044,0.20287,-0.56289,-0.91044,-0.08031,0.69506,-1.2043,0.18915,-0.98749,0.16182,0.90328,0.44622,0.88495,1.2731,0
0.46408,0.082162,-0.10706,0.088885,0.39424,1.0115,0.30005,0.31109,0.60934,0.40471,-0.024244,0.37027,-0.76335,0.45584,-0.48652,1.0364,-0.90489,0.71468,-0.05041,-0.025957,1.1759,-0.7858,-0.88146,1.2597,0.81112,-1.1967,-0.11224,-0.30229,-0.19678,-1.3625,-0.6529,0.59535,0.075744,-0.051751,0.6562,0.13879,0.85307,-1.6165,0.11221,0.071267,-0.34384,-1.1049,0.10311,-0.25849,-0.82896,-0.53314,0.25725,-0.37255,0.4545,1.3341,-0.8394,-0.027331,-1.4083,0.34479,0.92297,-1.1812,0.15544,1.3353,-0.84933,0.83328,0.0075162,0.032489,0.87484,-0.92459,-0.74057,-0.042856,-0.076175,-0.10123,0.2354,-0.13912,0.46779,-0.49281,0.10892,-0.12514,-0.52335,-0.1475,-0.63128,0.0020439,0.75548,-1.0224,-0.28396,-0.95145,-0.41883,-0.75464,-0.79715,0.079,-1.565,-0.57331,-0.47749,0.2938,0.15562,0.51023,-1.2843,0.40199,0.23905,0.46407,1.1105,0.19177,-0.3746,0.60423,0
0.18026,0.33563,-0.99749,0.28217,0.20273,0.0049092,-0.3178,-0.30693,1.2924,1.4771,-0.74039,0.17699,-0.93829,-1.1822,-1.3722,0.6416,-1.0522,0.33591,0.24081,0.29389,0.93809,-0.16766,0.91767,-1.4684,0.34013,0.52167,0.69982,0.4928,1.7329,-1.43,1.0117,0.23303,1.6364,-0.2903,0.0077096,-1.3255,0.3247,-0.086348,0.99383,-1.8124,-0.26567,0.022509,-0.7727,-0.042764,-1.2081,-0.55153,-0.31227,-0.49801,0.51265,0.47282,-0.98196,0.46531,-1.1924,1.078,1.0162,-2.0046,-0.70767,1.3828,-0.57774,0.24669,0.61232,-0.9243,-0.40226,0.2066,0.60873,-1.596,-0.8856,0.9769,0.057991,1.218,-0.2144,0.072461,-0.60408,0.60142,-0.0028293,-1.0721,0.76734,-1.317,0.70595,0.9206,-0.22008,-2.0055,-3.9106,-0.32876,-0.39268,-0.17087,-0.26258,1.3335,-0.28575,0.54416,-1.1604,0.72158,-2.085,0.66881,1.5239,-0.27373,0.20587,0.29125,0.97998,0.22281,0
-1.7734,1.3672,0.32407,0.67165,0.3335,1.2563,-0.31353,0.65418,0.95738,0.81774,0.31119,0.56682,0.13142,0.52191,0.40774,-0.64891,1.3423,-0.15989,0.27815,-0.13281,-0.27395,0.10381,-0.70799,0.39613,-0.82099,-0.2932,0.93421,0.064108,0.15038,0.39666,-0.17343,0.68082,-1.042,-0.0734,-1.9787,-0.0413,-0.43148,0.55093,0.77298,0.80099,0.23273,-0.54075,-0.29347,-0.85711,0.96068,0.9382,-1.0975,-0.36104,0.18022,-0.86419,0.88951,0.15149,0.77401,-0.1569,1.0628,-0.56888,-0.48318,1.0578,0.10147,0.3435,0.49824,1.2072,0.51901,0.087286,0.97285,1.4911,-0.0015279,0.46394,-3.1776,0.82687,-0.81143,1.1732,0.11123,-0.30382,0.37233,0.74249,-1.0959,-2.0705,-0.074829,-0.93179,0.61146,2.0464,-1.0482,0.29738,2.09,0.42532,-2.113,1.352,0.82604,0.049995,1.5525,-1.5362,0.56375,-0.28315,-0.08379,1.1279,0.13949,-0.79903,-0.30533,-3.5149,0
0.35173,0.51344,0.14908,-1.1759,-0.41672,-1.3415,-1.2088,-0.50432,-2.0419,-0.78697,-0.99101,0.69818,0.26468,-1.4332,1.0892,-1.4927,-1.3488,-0.53801,0.57965,-0.28962,-1.7937,0.54584,-1.5182,1.2091,0.54118,0.049003,-1.3518,1.1002,-1.2647,-1.0647,-1.3953,0.57682,-2.317,0.77565,0.34185,-0.77318,0.30006,0.040037,-1.0502,-1.0701,0.69304,-0.056808,-0.56577,-3.87,-2.0772,0.10457,-0.14531,0.95391,0.13939,-0.83439,-0.40021,-0.085986,0.657,0.22939,-0.12274,1.4227,0.60801,0.17998,-0.33339,0.84268,-1.9388,0.78776,-0.15705,-0.19206,0.93438,-0.61306,0.67659,0.40799,0.4025,-0.71185,0.29002,0.15314,0.29118,0.40882,0.016439,0.59943,-0.31313,0.17416,-0.2727,-0.95858,-2.3986,-0.81824,-0.12053,0.5803,-0.048604,-0.46813,-0.27311,-0.44572,-0.54128,-0.44298,0.13937,1.1692,-0.41571,1.0177,-0.26526,1.8025,-0.57644,0.57599,-0.08792,-0.72096,0
-1.2565,0.95814,0.26642,0.0318,-0.66657,-0.49114,-0.12058,-1.0217,0.75218,-0.16988,0.04337,1.3183,-1.741,0.047155,0.49101,-0.94239,-0.45141,-0.94237,1.2246,-0.2,-0.77504,0.6568,-0.70236,0.22545,0.47204,-0.81722,-0.58486,-1.1495,0.43883,0.33143,-1.1807,0.035902,-1.1518,-1.2946,-0.69507,0.3325,-0.77945,0.47931,0.21584,0.026297,0.18612,-1.0576,1.0811,0.18986,-1.0751,0.49439,0.30336,0.70197,0.37464,0.70716,-0.31819,0.30911,-1.1368,-1.4871,0.66105,-0.63714,-1.1096,-0.76388,-1.0672,0.2043,0.48532,-0.47931,-0.54894,1.3368,1.0435,-0.50273,0.36481,-0.22325,0.24646,0.37517,0.54927,0.098611,0.12934,0.073195,-0.053903,-0.94959,-0.29032,0.55692,0.69949,-0.55066,-0.10474,-0.89694,0.59902,0.08963,-0.38855,-0.67261,-1.163,-0.89235,-0.086398,-1.0114,0.012678,-0.65367,-0.84567,-1.4991,0.51295,-0.028829,-0.21082,-0.039464,-0.23634,1.2412,0
-2.4094,-0.32896,-0.32584,-0.32852,-1.0145,-0.28727,-0.29823,-0.78894,0.45574,-0.04611,-0.1302,1.1686,-0.85641,1.0072,0.095516,-1.1545,-0.020415,-1.3587,0.66098,-0.58098,-1.1553,1.0573,-0.5161,0.64955,0.22992,0.026141,-1.6654,-0.64298,0.14273,-1.4196,-0.61655,-0.01864,-0.64777,-2.3446,-1.122,-0.018904,2.6528,-0.099294,-0.51417,0.028087,0.30877,0.45438,-0.28484,-0.38886,0.58155,0.07778,-0.4577,1.2724,0.29044,-0.33695,-0.88519,0.55883,-1.2347,-2.1742,-0.91443,-0.69805,0.45124,0.5615,-0.96114,1.2831,-1.4307,-1.1464,-0.70789,-0.95973,0.72996,-0.45303,-0.71861,0.20083,0.37926,-0.94897,0.62823,0.21811,0.49434,0.5645,0.10032,0.24617,-0.73867,-0.225,-0.13116,-0.90596,-0.89806,-0.72365,-0.049282,0.56985,0.02256,-0.16648,-0.73902,1.2635,-0.68732,-0.71406,0.84544,1.1022,-1.7988,0.034655,-0.54581,0.35164,-0.96724,0.65596,0.79706,-0.42763,0
-2.3217,-0.16853,-0.88934,-0.99692,-1.7384,-0.28212,-0.39311,-0.10655,-0.38952,0.88372,0.92572,0.13125,0.50615,1.9494,-0.33991,-1.2452,-1.6009,-0.93869,1.3431,0.18353,-2.1619,0.60523,-1.3376,-0.24493,-0.11904,0.058928,-1.0071,0.63705,-1.6458,-1.0341,-1.8771,-0.34988,-1.0884,-1.5974,0.30485,0.29648,-1.251,0.73326,-1.9252,-0.42503,-0.55975,-2.1526,0.32408,-5.0691,-1.0687,0.45566,-0.70989,0.26353,0.15284,-1.1494,-1.2118,0.42833,0.6697,-0.41264,-0.056172,-2.6625,-0.37367,-0.72084,0.58256,0.20499,0.34225,0.8244,-1.2424,-0.32792,0.15449,-1.1702,-1.1192,1.3321,0.13074,0.21697,0.43178,-0.39833,1.7,0.43063,1.2929,-0.27281,0.49912,-0.76311,-0.11791,-1.3494,-0.30105,-0.6193,0.0084162,0.10948,0.82593,-1.5069,0.74823,-0.6406,-1.2146,-0.70866,-0.661,1.1196,-0.93195,1.3922,-1.5379,0.63546,-0.55212,0.82836,0.83067,-1.7128,0
-1.4184,-0.12609,-1.4223,0.31921,-0.51663,-0.91118,-0.59152,-0.65573,-1.811,-0.25144,-0.49324,-1.6571,1.3099,-0.094519,-0.7891,0.37014,0.10701,-1.1426,-0.16832,-0.79877,0.14239,0.69834,-0.68139,0.13665,-0.068612,-1.2521,-1.0514,1.1148,-0.97382,-2.1645,0.062943,1.3233,0.99529,-0.56929,0.51981,-0.20394,-0.67128,0.72864,0.22388,-0.83509,-0.71298,-0.32857,0.26819,-2.0163,-0.59652,-0.66466,0.11842,-0.12679,-0.028449,2.0717,-1.0433,0.17259,-0.54419,-0.54942,-1.0829,-1.639,-1.3,-1.4404,0.3926,0.29958,-1.1641,0.59729,-0.3272,-1.2097,0.077712,0.19959,-0.31843,0.24124,0.19491,-0.063573,-0.45462,0.90871,-0.011431,0.61143,-0.4274,0.87073,-1.254,-0.32766,0.53764,-0.67784,-0.90645,0.15517,0.58808,0.47063,-0.37401,-1.0422,1.3046,-0.94597,-0.76891,-0.24762,1.1428,0.59807,-0.88534,-1.2016,-0.015944,-1.1492,-0.04841,0.32532,1.138,0.47781,0
-0.084768,-0.42859,0.09365,-1.2846,-0.87543,-0.97274,0.64992,-0.44067,1.0064,-3.9952,-1.1703,0.15191,0.72701,0.24237,-1.4109,-0.68431,-0.16969,0.37821,-0.71651,-0.57854,0.11924,0.45399,1.0143,-0.060048,-0.54015,-1.1714,-0.66725,-0.34089,-0.2582,0.5274,0.91198,0.59364,0.95874,-0.025746,-0.62182,0.72932,-0.018726,0.65716,-1.3381,0.27275,-0.68501,-0.15946,1.3252,0.37104,-1.6715,0.44157,-0.64294,1.3357,0.54372,-0.086033,0.12042,1.0837,-0.48375,-0.68929,-0.064327,1.6519,-0.39036,0.088418,-0.305,0.93624,-1.0315,-0.35021,-0.33279,-0.72959,0.14525,-0.022426,0.53399,0.42756,0.5067,-1.3416,1.7944,-0.67125,0.11267,0.038073,0.88416,-0.34847,-0.54258,-2.4628,0.78947,1.1037,0.80601,-0.71093,0.14684,-0.3377,1.2258,-0.53705,-0.3216,-0.27719,-0.065317,-1.0101,-0.68608,0.29481,-0.15301,-0.40014,-0.010832,-2.3185,-0.69424,0.72665,0.34958,-0.33796,0
0.2978,-0.83495,0.033796,0.25443,0.28785,-1.3807,-3.6108,-1.2641,-0.49907,-0.44351,0.16125,-0.3904,-2.1754,-0.10716,2.1087,-1.1315,-0.90436,0.088448,0.23252,0.38821,-0.82346,0.26254,0.83314,0.32995,-1.445,-0.74829,0.36015,-2.5701,-0.16583,0.16242,0.47463,-1.0814,-3.104,0.24751,-1.3469,1.0681,0.079903,0.13462,-0.90531,-1.0162,-0.136,-1.3393,0.20565,0.83701,0.25287,1.3443,-1.685,0.64445,0.46918,-1.1154,0.74368,0.60207,0.037375,-1.4784,-1.5052,0.75602,-0.37431,-0.62613,-1.2183,-0.86621,-0.34737,0.26367,-0.37482,-1.0236,-1.7275,-0.37779,0.343,-0.089712,0.88011,-2.1891,1.0817,0.70422,1.152,0.32549,0.35586,-0.51138,0.10215,0.59761,0.021039,1.013,0.22681,0.075418,0.83197,-1.0159,1.3497,0.38404,0.69398,0.37337,-0.67995,-0.2094,0.18177,-2.1235,0.32609,-1.2365,-0.3736,-1.5182,-0.89204,0.41261,-0.64835,0.36476,0
-0.56299,-0.85705,-0.50883,-0.61191,-0.5972,-0.34715,-0.6546,-1.2565,-0.8328,-0.26085,-0.10197,0.62441,-0.67576,-0.0062503,-0.32106,-1.2723,-0.74621,-0.64507,-0.029829,-0.20057,-1.1024,0.24911,0.46923,1.1736,-0.0501,-0.88457,1.3712,0.72254,0.21353,0.61197,-0.2181,-0.25985,0.12815,0.010243,0.18612,-0.92812,0.28842,0.19388,1.1338,-0.90323,-0.033059,-0.39454,1.7838,-0.1494,0.22446,1.6157,0.23025,1.1119,-0.10553,0.13261,0.44267,0.56953,1.2517,-0.591,-0.80145,-0.22494,-1.0473,-0.68391,0.23115,-1.0736,-0.40919,0.40223,-1.3848,-0.13426,-0.18857,-0.61886,-0.8279,-1.6532,-0.11878,0.84146,1.6766,0.14619,0.95882,0.26776,0.92747,-0.44905,-0.22892,0.2247,-0.20861,0.27624,-1.3128,-0.14386,-0.45535,0.22204,0.14698,0.41789,-0.42614,0.09893,-0.18477,-0.99703,-0.16071,0.51527,0.67258,-1.5205,-0.53551,-0.57624,-1.0018,0.55764,-0.73743,0.48579,0
0.32598,-1.9112,0.38619,1.1073,-2.4384,-0.93925,-0.67999,-0.94625,-0.22273,-1.0202,-0.06302,0.35719,0.00021313,-0.35701,-1.2809,-0.29051,0.45032,-0.52418,-0.3556,-0.12437,-1.4027,0.12261,1.3337,-0.92487,1.6655,-0.14305,0.015377,1.4506,-0.10449,-0.6897,1.0221,-0.86168,-1.4889,-0.4249,-0.26818,-0.86299,-1.2831,-1.6807,-0.42645,-0.58883,-1.1095,-0.55487,-0.93601,-0.58155,-0.64576,-0.113,-0.59843,-0.56283,-0.15445,-0.33738,0.68024,1.0335,-1.8461,0.51285,-0.33518,-0.43725,-0.062388,-0.45426,-0.41823,0.38607,-1.6938,0.43056,1.0825,0.91026,0.7506,-0.75534,-0.15765,-0.41293,0.023457,-0.025628,1.0203,-1.4409,0.3716,0.36016,2.4739,-1.6066,-0.10515,-0.86183,-0.64168,1.581,1.1831,-0.83774,0.014632,0.59485,-0.37303,-1.1501,0.097917,-0.15333,-0.36844,0.4994,-0.56604,-0.42921,0.04868,-0.69593,2.406,-0.7134,-1.0463,0.61916,-0.69478,0.2709,0
